full_country_year,country_full,year_full,country,year,MPI,var_sample,A_int,A_avg,A_avg_raw,A_int_rank,centrality_w_norm,centrality_w_norm_rank,full_names,,,,,,,
Uganda 2011,Uganda,2011,uga,11,0.55147075,d_asst_01,0.03487066,0.207128176,0.51660009,7,0.072782183,7,Assets,,,,,,,
Mali 2018,Mali,2018,mli,18,0.463755651,d_cm_01,0.012502977,0.064224679,0.451252674,9,0.030157,9,Child mortality,,,,,,,
Mali 2018,Mali,2018,mli,18,0.463755651,d_nutr_01,0.033546745,0.157168048,0.430208906,8,0.073803918,8,Nutrition,,,,,,,
Mali 2018,Mali,2018,mli,18,0.463755651,d_satt_01,0.051075108,0.236449861,0.412680544,4,0.111375581,6,School attendance,,,,,,,
Mali 2018,Mali,2018,mli,18,0.463755651,d_educ_01,0.048637012,0.237892304,0.41511864,6,0.111764699,5,Schooling,,,,,,,
Mali 2018,Mali,2018,mli,18,0.463755651,d_elct_01,0.049171994,0.244703097,0.414583658,5,0.114861705,4,Electricity,,,,,,,
Mali 2018,Mali,2018,mli,18,0.463755651,d_wtr_01,0.037377345,0.194924969,0.426378307,7,0.091210225,7,Drinking water,,,,,,,
Mali 2018,Mali,2018,mli,18,0.463755651,d_sani_01,0.067040878,0.289638615,0.396714773,2,0.137527631,2,Sanitation,,,,,,,
Mali 2018,Mali,2018,mli,18,0.463755651,d_hsg_01,0.056871501,0.272838011,0.406884151,3,0.128340564,3,Housing,,,,,,,
Mali 2018,Mali,2018,mli,18,0.463755651,d_ckfl_01,0.098690855,0.361322757,0.365064797,1,0.176852327,1,Cooking fuel,,,,,,,
Mali 2018,Mali,2018,mli,18,0.463755651,d_asst_01,0.008841238,0.051074776,0.454914413,10,0.024106352,10,Assets,,,,,,,
Nepal 2011,Nepal,2011,npl,11,0.345062307,d_cm_01,0.002844465,0.012047868,0.342217842,10,0.009056925,10,Child mortality,,,,,,,
Nepal 2011,Nepal,2011,npl,11,0.345062307,d_nutr_01,0.024443535,0.102177366,0.320618772,7,0.077076197,7,Nutrition,,,,,,,
Nepal 2011,Nepal,2011,npl,11,0.345062307,d_satt_01,0.008430761,0.043903619,0.336631546,9,0.033361465,9,School attendance,,,,,,,
Nepal 2011,Nepal,2011,npl,11,0.345062307,d_educ_01,0.031166454,0.136668695,0.313895853,4,0.10286293,4,Schooling,,,,,,,
Nepal 2011,Nepal,2011,npl,11,0.345062307,d_elct_01,0.024446854,0.121294776,0.320615453,6,0.090960753,6,Electricity,,,,,,,
Nepal 2011,Nepal,2011,npl,11,0.345062307,d_wtr_01,0.013954369,0.063401353,0.331107939,8,0.048024597,8,Drinking water,,,,,,,
Nepal 2011,Nepal,2011,npl,11,0.345062307,d_sani_01,0.060607239,0.210717758,0.284455068,3,0.161619988,3,Sanitation,,,,,,,
Nepal 2011,Nepal,2011,npl,11,0.345062307,d_hsg_01,0.071793792,0.240761272,0.273268516,2,0.185320548,2,Housing,,,,,,,
Nepal 2011,Nepal,2011,npl,11,0.345062307,d_ckfl_01,0.079093143,0.247818564,0.265969165,1,0.193310495,1,Cooking fuel,,,,,,,
Nepal 2011,Nepal,2011,npl,11,0.345062307,d_asst_01,0.028281695,0.130726888,0.316780612,5,0.098406101,5,Assets,,,,,,,
Guyana 2014,Guyana,2014,guy,14,0.067883083,d_cm_01,0.002020687,0.002382081,0.065862396,9,0.017863794,10,Child mortality,,,,,,,
Guyana 2014,Guyana,2014,guy,14,0.067883083,d_nutr_01,0.007822498,0.011134391,0.060060585,4,0.087568267,7,Nutrition,,,,,,,
Guyana 2014,Guyana,2014,guy,14,0.067883083,d_satt_01,0.001736748,0.003911849,0.066146335,10,0.029814114,8,School attendance,,,,,,,
Guyana 2014,Guyana,2014,guy,14,0.067883083,d_educ_01,0.003842629,0.003507487,0.064040454,8,0.02800913,9,Schooling,,,,,,,
Guyana 2014,Guyana,2014,guy,14,0.067883083,d_elct_01,0.013916108,0.02473987,0.053966975,1,0.201150209,1,Electricity,,,,,,,
Guyana 2014,Guyana,2014,guy,14,0.067883083,d_wtr_01,0.00453105,0.013424234,0.063352033,7,0.103793648,6,Drinking water,,,,,,,
Guyana 2014,Guyana,2014,guy,14,0.067883083,d_sani_01,0.012697445,0.016920571,0.055185638,2,0.136785221,3,Sanitation,,,,,,,
Guyana 2014,Guyana,2014,guy,14,0.067883083,d_hsg_01,0.00935042,0.018735308,0.058532663,3,0.148532835,2,Housing,,,,,,,
Guyana 2014,Guyana,2014,guy,14,0.067883083,d_ckfl_01,0.006776736,0.016704089,0.061106347,5,0.131287379,4,Cooking fuel,,,,,,,
Guyana 2014,Guyana,2014,guy,14,0.067883083,d_asst_01,0.005188762,0.015341202,0.06269432,6,0.115195404,5,Assets,,,,,,,
Jordan 2012,Jordan,2012,jor,12,0.015301636,d_cm_01,0.001858119,0.00041485,0.013443517,3,0.072706145,6,Child mortality,,,,,,,
Jordan 2012,Jordan,2012,jor,12,0.015301636,d_nutr_01,0.004676117,0.000472065,0.010625519,1,0.119435638,4,Nutrition,,,,,,,
Jordan 2012,Jordan,2012,jor,12,0.015301636,d_satt_01,0.003559212,0.000817663,0.011742424,2,0.251575802,1,School attendance,,,,,,,
Jordan 2012,Jordan,2012,jor,12,0.015301636,d_educ_01,0.001613681,0.00045195,0.013687955,4,0.149505277,2,Schooling,,,,,,,
Jordan 2012,Jordan,2012,jor,12,0.015301636,d_elct_01,0.00033835,0.00021253,0.014963286,8,0.065199368,8,Electricity,,,,,,,
Jordan 2012,Jordan,2012,jor,12,0.015301636,d_wtr_01,0.001323681,0.0005261,0.013977955,6,0.137443815,3,Drinking water,,,,,,,
Jordan 2012,Jordan,2012,jor,12,0.015301636,d_sani_01,0.000357302,0.00019361,0.014944334,7,0.029740027,9,Sanitation,,,,,,,
Jordan 2012,Jordan,2012,jor,12,0.015301636,d_hsg_01,0.001330583,0.000404511,0.013971053,5,0.101664049,5,Housing,,,,,,,
Jordan 2012,Jordan,2012,jor,12,0.015301636,d_ckfl_01,1.01E-05,8.18E-06,0.015291492,10,0.00423874,10,Cooking fuel,,,,,,,
Jordan 2012,Jordan,2012,jor,12,0.015301636,d_asst_01,0.000234445,0.000268288,0.015067191,9,0.068491139,7,Assets,,,,,,,
Honduras 2019,Honduras,2019,hnd,19,0.162031219,d_cm_01,0.001535556,0.002984952,0.160495663,9,0.009072498,9,Child mortality,,,,,,,
Honduras 2019,Honduras,2019,hnd,19,0.162031219,d_nutr_01,0.011573478,0.02499732,0.150457742,6,0.076147655,7,Nutrition,,,,,,,
Honduras 2019,Honduras,2019,hnd,19,0.162031219,d_satt_01,0.013325169,0.028615582,0.14870605,4,0.086308123,6,School attendance,,,,,,,
Honduras 2019,Honduras,2019,hnd,19,0.162031219,d_educ_01,0.012594468,0.030302571,0.149436751,5,0.092422957,5,Schooling,,,,,,,
Honduras 2019,Honduras,2019,hnd,19,0.162031219,d_wtr_01,0.004952635,0.013989747,0.157078584,8,0.042474409,8,Drinking water,,,,,,,
Honduras 2019,Honduras,2019,hnd,19,0.162031219,d_sani_01,0.019677831,0.042352897,0.142353388,3,0.130657211,3,Sanitation,,,,,,,
Honduras 2019,Honduras,2019,hnd,19,0.162031219,d_hsg_01,0.028384137,0.060620664,0.133647082,2,0.184570885,2,Housing,,,,,,,
Honduras 2019,Honduras,2019,hnd,19,0.162031219,d_ckfl_01,0.058902745,0.082597802,0.103128474,1,0.280223889,1,Cooking fuel,,,,,,,
Honduras 2019,Honduras,2019,hnd,19,0.162031219,d_asst_01,0.0110852,0.032727063,0.150946019,7,0.098122372,4,Assets,,,,,,,
Laos 2012,Laos,2012,lao,12,0.33701985,d_cm_01,0.006406527,0.030580253,0.330613323,10,0.022889474,10,Child mortality,,,,,,,
Laos 2012,Laos,2012,lao,12,0.33701985,d_nutr_01,0.028101251,0.115889025,0.308918599,5,0.086540455,6,Nutrition,,,,,,,
Laos 2012,Laos,2012,lao,12,0.33701985,d_satt_01,0.018977312,0.090121983,0.318042537,8,0.06722535,9,School attendance,,,,,,,
Laos 2012,Laos,2012,lao,12,0.33701985,d_educ_01,0.036786926,0.16115927,0.300232924,4,0.120718362,3,Schooling,,,,,,,
Laos 2012,Laos,2012,lao,12,0.33701985,d_elct_01,0.02605893,0.129754737,0.31096092,7,0.096999993,5,Electricity,,,,,,,
Laos 2012,Laos,2012,lao,12,0.33701985,d_wtr_01,0.02652613,0.113177269,0.31049372,6,0.084198594,7,Drinking water,,,,,,,
Laos 2012,Laos,2012,lao,12,0.33701985,d_sani_01,0.042990145,0.183208279,0.294029704,2,0.137211254,2,Sanitation,,,,,,,
Laos 2012,Laos,2012,lao,12,0.33701985,d_hsg_01,0.037175953,0.158939248,0.299843897,3,0.119011838,4,Housing,,,,,,,
Laos 2012,Laos,2012,lao,12,0.33701985,d_ckfl_01,0.096591624,0.239708659,0.240428226,1,0.195238766,1,Cooking fuel,,,,,,,
Laos 2012,Laos,2012,lao,12,0.33701985,d_asst_01,0.017405052,0.093392607,0.319614798,9,0.069965913,8,Assets,,,,,,,
Namibia 2013,Namibia,2013,nam,13,0.332446538,d_cm_01,0.004290265,0.018420735,0.328156274,10,0.013756556,10,Child mortality,,,,,,,
Namibia 2013,Namibia,2013,nam,13,0.332446538,d_nutr_01,0.030200267,0.113752823,0.302246271,5,0.085723606,6,Nutrition,,,,,,,
Namibia 2013,Namibia,2013,nam,13,0.332446538,d_satt_01,0.00869863,0.040846619,0.323747908,8,0.030678698,8,School attendance,,,,,,,
Namibia 2013,Namibia,2013,nam,13,0.332446538,d_educ_01,0.008039396,0.039881127,0.324407142,9,0.030020254,9,Schooling,,,,,,,
Namibia 2013,Namibia,2013,nam,13,0.332446538,d_elct_01,0.056836436,0.22384736,0.275610102,3,0.168608344,3,Electricity,,,,,,,
Namibia 2013,Namibia,2013,nam,13,0.332446538,d_wtr_01,0.027043099,0.129220119,0.305403439,6,0.095534891,5,Drinking water,,,,,,,
Namibia 2013,Namibia,2013,nam,13,0.332446538,d_sani_01,0.06675193,0.231751889,0.265694608,1,0.178350561,1,Sanitation,,,,,,,
Namibia 2013,Namibia,2013,nam,13,0.332446538,d_hsg_01,0.047943495,0.19750227,0.284503044,4,0.148051702,4,Housing,,,,,,,
Namibia 2013,Namibia,2013,nam,13,0.332446538,d_ckfl_01,0.062072291,0.231206203,0.270374247,2,0.175737102,2,Cooking fuel,,,,,,,
Namibia 2013,Namibia,2013,nam,13,0.332446538,d_asst_01,0.020570729,0.098728293,0.31187581,7,0.073538287,7,Assets,,,,,,,
Moldova 2005,Moldova,2005,mda,5,0.071599437,d_cm_01,0.000361476,0.000470253,0.071237961,10,0.004803891,10,Child mortality,,,,,,,
Moldova 2005,Moldova,2005,mda,5,0.071599437,d_nutr_01,0.002306458,0.002537228,0.069292978,7,0.026791192,8,Nutrition,,,,,,,
Moldova 2005,Moldova,2005,mda,5,0.071599437,d_satt_01,0.001506608,0.002011309,0.070092829,8,0.023842301,9,School attendance,,,,,,,
Moldova 2005,Moldova,2005,mda,5,0.071599437,d_educ_01,0.004146442,0.00655222,0.067452995,6,0.075677694,6,Schooling,,,,,,,
Moldova 2005,Moldova,2005,mda,5,0.071599437,d_elct_01,0.000973149,0.002382279,0.070626288,9,0.028726033,7,Electricity,,,,,,,
Moldova 2005,Moldova,2005,mda,5,0.071599437,d_wtr_01,0.00850771,0.008838177,0.063091727,4,0.099679712,5,Drinking water,,,,,,,
Moldova 2005,Moldova,2005,mda,5,0.071599437,d_sani_01,0.021723559,0.016081274,0.049875878,1,0.200452313,3,Sanitation,,,,,,,
Moldova 2005,Moldova,2005,mda,5,0.071599437,d_hsg_01,0.00586261,0.009660439,0.065736827,5,0.110793447,4,Housing,,,,,,,
Moldova 2005,Moldova,2005,mda,5,0.071599437,d_ckfl_01,0.014301519,0.018388903,0.057297917,2,0.219636729,1,Cooking fuel,,,,,,,
Moldova 2005,Moldova,2005,mda,5,0.071599437,d_asst_01,0.011909907,0.017896325,0.05968953,3,0.209596688,2,Assets,,,,,,,
Chad 2015,Chad,2015,tcd,15,0.6837954,d_cm_01,0.0407739,0.263778533,0.6430215,10,0.06055705,10,Child mortality,,,,,,,
Chad 2015,Chad,2015,tcd,15,0.6837954,d_nutr_01,0.046523339,0.307018415,0.637272061,9,0.070465452,9,Nutrition,,,,,,,
Chad 2015,Chad,2015,tcd,15,0.6837954,d_satt_01,0.052892681,0.357824215,0.630902719,7,0.082029443,7,School attendance,,,,,,,
Chad 2015,Chad,2015,tcd,15,0.6837954,d_educ_01,0.057986206,0.390352588,0.625809194,6,0.089529286,6,Schooling,,,,,,,
Chad 2015,Chad,2015,tcd,15,0.6837954,d_elct_01,0.091721531,0.564622335,0.592073868,4,0.130435623,4,Electricity,,,,,,,
Chad 2015,Chad,2015,tcd,15,0.6837954,d_wtr_01,0.064685362,0.423072217,0.619110038,5,0.097077256,5,Drinking water,,,,,,,
Chad 2015,Chad,2015,tcd,15,0.6837954,d_sani_01,0.092711906,0.564310416,0.591083494,3,0.130538504,3,Sanitation,,,,,,,
Chad 2015,Chad,2015,tcd,15,0.6837954,d_hsg_01,0.093173369,0.568092656,0.590622031,2,0.131386504,2,Housing,,,,,,,
Chad 2015,Chad,2015,tcd,15,0.6837954,d_ckfl_01,0.096723371,0.578957916,0.587072029,1,0.134245069,1,Cooking fuel,,,,,,,
Chad 2015,Chad,2015,tcd,15,0.6837954,d_asst_01,0.046603735,0.32207005,0.637191664,8,0.073735812,8,Assets,,,,,,,
Congo 2005,Congo,2005,cog,5,0.472635352,d_cm_01,0.011408519,0.060236828,0.461226833,9,0.026741858,10,Child mortality,,,,,,,
Congo 2005,Congo,2005,cog,5,0.472635352,d_nutr_01,0.030342869,0.149239275,0.442292482,7,0.066200916,7,Nutrition,,,,,,,
Congo 2005,Congo,2005,cog,5,0.472635352,d_satt_01,0.016553109,0.091561803,0.456082243,8,0.040626144,8,School attendance,,,,,,,
Congo 2005,Congo,2005,cog,5,0.472635352,d_educ_01,0.01064556,0.063739447,0.461989791,10,0.028313488,9,Schooling,,,,,,,
Congo 2005,Congo,2005,cog,5,0.472635352,d_elct_01,0.065345054,0.314521086,0.407290298,3,0.139809907,3,Electricity,,,,,,,
Congo 2005,Congo,2005,cog,5,0.472635352,d_wtr_01,0.048657481,0.252254351,0.42397787,6,0.111466223,6,Drinking water,,,,,,,
Congo 2005,Congo,2005,cog,5,0.472635352,d_sani_01,0.090472355,0.366781284,0.382162997,1,0.167303582,1,Sanitation,,,,,,,
Congo 2005,Congo,2005,cog,5,0.472635352,d_hsg_01,0.055207289,0.282089909,0.417428063,5,0.124766617,5,Housing,,,,,,,
Congo 2005,Congo,2005,cog,5,0.472635352,d_ckfl_01,0.084748194,0.36227971,0.387887158,2,0.163834169,2,Cooking fuel,,,,,,,
Congo 2005,Congo,2005,cog,5,0.472635352,d_asst_01,0.059254921,0.295476523,0.41338043,4,0.130937098,4,Assets,,,,,,,
Colombia 2016,Colombia,2016,col,16,0.083924531,d_cm_01,0.000785956,0.001480397,0.083138576,9,0.008073698,9,Child mortality,,,,,,,
Colombia 2016,Colombia,2016,col,16,0.083924531,d_satt_01,0.002232212,0.004114463,0.08169232,8,0.022322468,8,School attendance,,,,,,,
Colombia 2016,Colombia,2016,col,16,0.083924531,d_educ_01,0.012682204,0.023145538,0.071242327,5,0.129960817,5,Schooling,,,,,,,
Colombia 2016,Colombia,2016,col,16,0.083924531,d_elct_01,0.002814837,0.011263723,0.081109694,6,0.060406652,6,Electricity,,,,,,,
Colombia 2016,Colombia,2016,col,16,0.083924531,d_wtr_01,0.013441764,0.030435395,0.070482768,4,0.16706857,4,Drinking water,,,,,,,
Colombia 2016,Colombia,2016,col,16,0.083924531,d_sani_01,0.017026001,0.031241691,0.066898531,2,0.176412369,3,Sanitation,,,,,,,
Colombia 2016,Colombia,2016,col,16,0.083924531,d_hsg_01,0.017767868,0.036402052,0.066156663,1,0.202276775,1,Housing,,,,,,,
Colombia 2016,Colombia,2016,col,16,0.083924531,d_ckfl_01,0.014458971,0.033650701,0.06946556,3,0.182369833,2,Cooking fuel,,,,,,,
Colombia 2016,Colombia,2016,col,16,0.083924531,d_asst_01,0.002714718,0.009318547,0.081209813,7,0.051108818,7,Assets,,,,,,,
Indonesia 2012,Indonesia,2012,idn,12,0.145849713,d_cm_01,0.002175102,0.003733796,0.143674611,9,0.011983998,9,Child mortality,,,,,,,
Indonesia 2012,Indonesia,2012,idn,12,0.145849713,d_satt_01,0.006537814,0.012557055,0.1393119,6,0.04042878,8,School attendance,,,,,,,
Indonesia 2012,Indonesia,2012,idn,12,0.145849713,d_educ_01,0.005925518,0.016435035,0.139924196,7,0.054310546,6,Schooling,,,,,,,
Indonesia 2012,Indonesia,2012,idn,12,0.145849713,d_elct_01,0.004082742,0.016076408,0.141766971,8,0.052307123,7,Electricity,,,,,,,
Indonesia 2012,Indonesia,2012,idn,12,0.145849713,d_wtr_01,0.026083279,0.05027908,0.119766434,3,0.164786244,3,Drinking water,,,,,,,
Indonesia 2012,Indonesia,2012,idn,12,0.145849713,d_sani_01,0.0341374,0.06243347,0.111712313,2,0.20869989,2,Sanitation,,,,,,,
Indonesia 2012,Indonesia,2012,idn,12,0.145849713,d_hsg_01,0.013455963,0.033858018,0.132393751,4,0.109453959,5,Housing,,,,,,,
Indonesia 2012,Indonesia,2012,idn,12,0.145849713,d_ckfl_01,0.042085445,0.071948493,0.103764268,1,0.245220045,1,Cooking fuel,,,,,,,
Indonesia 2012,Indonesia,2012,idn,12,0.145849713,d_asst_01,0.01136645,0.03500595,0.134483263,5,0.112809416,4,Assets,,,,,,,
Rwanda 2015,Rwanda,2015,rwa,15,0.489423825,d_cm_01,0.003526568,0.019378262,0.485897256,10,0.008575925,10,Child mortality,,,,,,,
Rwanda 2015,Rwanda,2015,rwa,15,0.489423825,d_nutr_01,0.029263962,0.148462309,0.460159863,8,0.0651724,8,Nutrition,,,,,,,
Rwanda 2015,Rwanda,2015,rwa,15,0.489423825,d_satt_01,0.011637242,0.062085521,0.477786582,9,0.027326691,9,School attendance,,,,,,,
Rwanda 2015,Rwanda,2015,rwa,15,0.489423825,d_educ_01,0.037578094,0.199425787,0.451845731,7,0.087238189,7,Schooling,,,,,,,
Rwanda 2015,Rwanda,2015,rwa,15,0.489423825,d_elct_01,0.07695437,0.350157239,0.412469454,3,0.154808959,3,Electricity,,,,,,,
Rwanda 2015,Rwanda,2015,rwa,15,0.489423825,d_wtr_01,0.059569193,0.278008049,0.429854632,4,0.122328662,4,Drinking water,,,,,,,
Rwanda 2015,Rwanda,2015,rwa,15,0.489423825,d_sani_01,0.041879715,0.198451909,0.447544109,6,0.087404176,6,Sanitation,,,,,,,
Rwanda 2015,Rwanda,2015,rwa,15,0.489423825,d_hsg_01,0.079749907,0.359091335,0.409673917,2,0.159050073,2,Housing,,,,,,,
Rwanda 2015,Rwanda,2015,rwa,15,0.489423825,d_ckfl_01,0.099223503,0.388620992,0.390200322,1,0.176290926,1,Cooking fuel,,,,,,,
Rwanda 2015,Rwanda,2015,rwa,15,0.489423825,d_asst_01,0.05004127,0.255540837,0.439382555,5,0.111804,5,Assets,,,,,,,
Honduras 2006,Honduras,2006,hnd,6,0.311350304,d_cm_01,0.002704072,0.010947437,0.308646232,9,0.01007586,9,Child mortality,,,,,,,
Honduras 2006,Honduras,2006,hnd,6,0.311350304,d_nutr_01,0.021027587,0.081691818,0.290322716,7,0.074764522,7,Nutrition,,,,,,,
Honduras 2006,Honduras,2006,hnd,6,0.311350304,d_satt_01,0.042340034,0.127965086,0.26901027,4,0.119137281,4,School attendance,,,,,,,
Honduras 2006,Honduras,2006,hnd,6,0.311350304,d_educ_01,0.024205656,0.098270133,0.287144647,6,0.089977639,6,Schooling,,,,,,,
Honduras 2006,Honduras,2006,hnd,6,0.311350304,d_wtr_01,0.017962553,0.079967036,0.29338775,8,0.072558138,8,Drinking water,,,,,,,
Honduras 2006,Honduras,2006,hnd,6,0.311350304,d_sani_01,0.046072298,0.154709692,0.265278005,3,0.143715534,3,Sanitation,,,,,,,
Honduras 2006,Honduras,2006,hnd,6,0.311350304,d_hsg_01,0.0611601,0.197360388,0.250190204,2,0.184042073,2,Housing,,,,,,,
Honduras 2006,Honduras,2006,hnd,6,0.311350304,d_ckfl_01,0.065916347,0.204312433,0.245433957,1,0.192129361,1,Cooking fuel,,,,,,,
Honduras 2006,Honduras,2006,hnd,6,0.311350304,d_asst_01,0.029961657,0.125280553,0.281388647,5,0.113599593,5,Assets,,,,,,,
Uganda 2016,Uganda,2016,uga,16,0.490975492,d_cm_01,0.005855693,0.030955203,0.485119799,10,0.013414666,10,Child mortality,,,,,,,
Uganda 2016,Uganda,2016,uga,16,0.490975492,d_nutr_01,0.038042034,0.18752107,0.452933458,6,0.081078913,6,Nutrition,,,,,,,
Uganda 2016,Uganda,2016,uga,16,0.490975492,d_satt_01,0.014314826,0.081630623,0.476660666,9,0.035469227,9,School attendance,,,,,,,
Uganda 2016,Uganda,2016,uga,16,0.490975492,d_educ_01,0.022977315,0.130387696,0.467998177,8,0.056468385,8,Schooling,,,,,,,
Uganda 2016,Uganda,2016,uga,16,0.490975492,d_elct_01,0.072278166,0.337883708,0.418697326,3,0.146969515,3,Electricity,,,,,,,
Uganda 2016,Uganda,2016,uga,16,0.490975492,d_wtr_01,0.060894043,0.284729961,0.430081449,5,0.123577928,5,Drinking water,,,,,,,
Uganda 2016,Uganda,2016,uga,16,0.490975492,d_sani_01,0.077962194,0.345434753,0.413013298,2,0.151210101,2,Sanitation,,,,,,,
Uganda 2016,Uganda,2016,uga,16,0.490975492,d_hsg_01,0.068705397,0.330989035,0.422270094,4,0.143397889,4,Housing,,,,,,,
Uganda 2016,Uganda,2016,uga,16,0.490975492,d_ckfl_01,0.098210264,0.38867456,0.392765228,1,0.173477436,1,Cooking fuel,,,,,,,
Uganda 2016,Uganda,2016,uga,16,0.490975492,d_asst_01,0.031735559,0.173430915,0.459239933,7,0.07493594,7,Assets,,,,,,,
Ukraine 2012,Ukraine,2012,ukr,12,0.016617708,d_cm_01,0.00016944,4.54E-05,0.016448268,8,0.004397383,9,Child mortality,,,,,,,
Ukraine 2012,Ukraine,2012,ukr,12,0.016617708,d_satt_01,0.000237857,8.20E-05,0.016379851,7,0.014647936,8,School attendance,,,,,,,
Ukraine 2012,Ukraine,2012,ukr,12,0.016617708,d_educ_01,0.001345077,0.0006649,0.015272631,5,0.14219974,3,Schooling,,,,,,,
Ukraine 2012,Ukraine,2012,ukr,12,0.016617708,d_elct_01,8.73E-05,0.000160887,0.016530392,9,0.05475956,7,Electricity,,,,,,,
Ukraine 2012,Ukraine,2012,ukr,12,0.016617708,d_wtr_01,0.001840833,0.000638954,0.014776875,4,0.102804379,6,Drinking water,,,,,,,
Ukraine 2012,Ukraine,2012,ukr,12,0.016617708,d_sani_01,0.002589032,0.000578157,0.014028676,3,0.103850211,5,Sanitation,,,,,,,
Ukraine 2012,Ukraine,2012,ukr,12,0.016617708,d_hsg_01,0.00438604,0.000851595,0.012231668,2,0.172527513,2,Housing,,,,,,,
Ukraine 2012,Ukraine,2012,ukr,12,0.016617708,d_ckfl_01,0.005635513,0.001084726,0.010982195,1,0.281782834,1,Cooking fuel,,,,,,,
Ukraine 2012,Ukraine,2012,ukr,12,0.016617708,d_asst_01,0.000326602,0.000435374,0.016291106,6,0.123030445,4,Assets,,,,,,,
Gambia 2013,Gambia,2013,gmb,13,0.43245908,d_cm_01,0.037650424,0.167822342,0.394808656,6,0.089869348,7,Child mortality,,,,,,,
Gambia 2013,Gambia,2013,gmb,13,0.43245908,d_nutr_01,0.042482215,0.188451887,0.389976866,5,0.101084252,5,Nutrition,,,,,,,
Gambia 2013,Gambia,2013,gmb,13,0.43245908,d_satt_01,0.042659366,0.193743709,0.389799714,4,0.103945917,4,School attendance,,,,,,,
Gambia 2013,Gambia,2013,gmb,13,0.43245908,d_educ_01,0.023623395,0.117578961,0.408835686,8,0.063221679,8,Schooling,,,,,,,
Gambia 2013,Gambia,2013,gmb,13,0.43245908,d_elct_01,0.063182595,0.277726394,0.369276485,2,0.149895851,2,Electricity,,,,,,,
Gambia 2013,Gambia,2013,gmb,13,0.43245908,d_wtr_01,0.020064319,0.099175041,0.412394761,9,0.053174877,9,Drinking water,,,,,,,
Gambia 2013,Gambia,2013,gmb,13,0.43245908,d_sani_01,0.059977561,0.245529502,0.372481519,3,0.133206058,3,Sanitation,,,,,,,
Gambia 2013,Gambia,2013,gmb,13,0.43245908,d_hsg_01,0.035939207,0.177480459,0.396519873,7,0.094793893,6,Housing,,,,,,,
Gambia 2013,Gambia,2013,gmb,13,0.43245908,d_ckfl_01,0.097807395,0.331091648,0.334651686,1,0.186156133,1,Cooking fuel,,,,,,,
Gambia 2013,Gambia,2013,gmb,13,0.43245908,d_asst_01,0.009072604,0.045734919,0.423386476,10,0.024651992,10,Assets,,,,,,,
Mozambique 2003,Mozambique,2003,moz,3,0.652777985,d_cm_01,0.013225902,0.087026702,0.639552082,10,0.021594512,10,Child mortality,,,,,,,
Mozambique 2003,Mozambique,2003,moz,3,0.652777985,d_nutr_01,0.04290195,0.277809919,0.609876035,8,0.068883879,9,Nutrition,,,,,,,
Mozambique 2003,Mozambique,2003,moz,3,0.652777985,d_satt_01,0.0419579,0.279915394,0.610820085,9,0.069295278,8,School attendance,,,,,,,
Mozambique 2003,Mozambique,2003,moz,3,0.652777985,d_educ_01,0.065956269,0.428244256,0.586821716,6,0.106006516,6,Schooling,,,,,,,
Mozambique 2003,Mozambique,2003,moz,3,0.652777985,d_elct_01,0.089099085,0.535122494,0.5636789,3,0.133494011,3,Electricity,,,,,,,
Mozambique 2003,Mozambique,2003,moz,3,0.652777985,d_wtr_01,0.071552886,0.453584961,0.581225099,4,0.112511259,5,Drinking water,,,,,,,
Mozambique 2003,Mozambique,2003,moz,3,0.652777985,d_sani_01,0.09724123,0.552458469,0.555536755,1,0.138808381,1,Sanitation,,,,,,,
Mozambique 2003,Mozambique,2003,moz,3,0.652777985,d_hsg_01,0.071071016,0.456930043,0.581706969,5,0.113190143,4,Housing,,,,,,,
Mozambique 2003,Mozambique,2003,moz,3,0.652777985,d_ckfl_01,0.097215899,0.552020417,0.555562086,2,0.138711305,2,Cooking fuel,,,,,,,
Mozambique 2003,Mozambique,2003,moz,3,0.652777985,d_asst_01,0.062555848,0.393070854,0.590222137,7,0.097504716,7,Assets,,,,,,,
Yemen 2013,Yemen,2013,yem,13,0.287373837,d_cm_01,0.005841055,0.017320354,0.281532782,9,0.016517016,9,Child mortality,,,,,,,
Yemen 2013,Yemen,2013,yem,13,0.287373837,d_satt_01,0.034990541,0.110769549,0.252383296,4,0.109318131,5,School attendance,,,,,,,
Yemen 2013,Yemen,2013,yem,13,0.287373837,d_educ_01,0.020614381,0.08660473,0.266759456,8,0.085007745,8,Schooling,,,,,,,
Yemen 2013,Yemen,2013,yem,13,0.287373837,d_elct_01,0.023933154,0.112231099,0.263440683,6,0.108190167,6,Electricity,,,,,,,
Yemen 2013,Yemen,2013,yem,13,0.287373837,d_wtr_01,0.048994423,0.139762299,0.238379414,2,0.140129865,3,Drinking water,,,,,,,
Yemen 2013,Yemen,2013,yem,13,0.287373837,d_sani_01,0.059210878,0.173720199,0.228162959,1,0.175660254,1,Sanitation,,,,,,,
Yemen 2013,Yemen,2013,yem,13,0.287373837,d_hsg_01,0.033017103,0.13029431,0.254356733,5,0.127402023,4,Housing,,,,,,,
Yemen 2013,Yemen,2013,yem,13,0.287373837,d_ckfl_01,0.039395741,0.146799178,0.247978096,3,0.143392332,2,Cooking fuel,,,,,,,
